,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
5,"Pak @prabowo sudah memikirkan kondisi sprt ini tuk janji kampanye ngasih makan gratis anak sekolah seluruh Indonesia?

Lagian makanan bergizi program stunting itu untuk ibu hamil bukan untuk anak-anak!",1725032815753068882,2023-11-16 06:07:27+00:00,BosPurwa,in,,0,2,7,20,https://x.com/BosPurwa/status/1725032815753068882,,['prabowo'],1,prabowo
34,"Program makan siang dan susu gratis untuk murid Indonesia

Keren banget ini pak @Prabowo @gibran_tweet 

Makanan dan minuman bergizi utk penerus bangsa adalah investasi terbesar

Justru program ini dapat dirasakan langsung oleh rakyat

Tagar #PrabowoArogan adalah bentuk kepanikan https://t.co/psNM4W0HIh",1726153839001387470,2023-11-19 08:22:00+00:00,Aryolejandro,in,,5,41,15,112,https://x.com/Aryolejandro/status/1726153839001387470,https://pbs.twimg.com/ext_tw_video_thumb/1726152916464214016/pu/img/y6v6Bj66HzdNOXBz.jpg,"['Prabowo', 'gibran_tweet']",2,Prabowo
15,"@Gerindra @prabowo Pak Prabowo sangat support banget untuk anak bangsa indonesia, oleh karna itu adanya program makan siang bergizi gratis ini menjadikan Indonesia unggul dan kuat anak-anak bangsa. #MenangBersamaRakyat",1727164612918055204,2023-11-22 03:18:27+00:00,harooaira,in,,0,0,0,1,https://x.com/harooaira/status/1727164612918055204,,"['Gerindra', 'prabowo']",2,Gerindra
10,"@dekade_08 Pak Prabowo sangat support banget untuk anak bangsa indonesia, oleh karna itu adanya program makan siang bergizi gratis ini menjadikan Indonesia unggul dan kuat anak-anak bangsa. #MenangBersamaRakyat",1727188625258090750,2023-11-22 04:53:52+00:00,Afakhry97,in,,0,0,0,0,https://x.com/Afakhry97/status/1727188625258090750,,['dekade_08'],1,dekade_08
35,Waduh kok ini sudah jalan ya program makan siang gratis dgn lauk pauk yg sangat bergizi di Tangerang.. Ini pasti terinspirasi dari @prabowo yg punya program makan siang gratis nih... https://t.co/nThaOYzFIO,1727988721168023809,2023-11-24 09:53:10+00:00,bumnbersatu,in,,3,25,5,22,https://x.com/bumnbersatu/status/1727988721168023809,https://pbs.twimg.com/ext_tw_video_thumb/1727988676763021312/pu/img/o4A70hzmUn3SPnlV.jpg,['prabowo'],1,prabowo
32,"@Paltiwest Padahal yg diuntungkan nanti dr makan siang dan susu gratis adlh pihak ketiga perusahaan pengadaan. Ya ga sih? Syukur2 dapat makanan bergizi kawatirnya kayak program stunting di d*pok anak2 dibagi2kan kuah sop. Parahnya, kuahnya doang ga ada dagingnya. 😁😄😆",1728225203669577755,2023-11-25 01:32:52+00:00,rinigrace,in,,2,4,2,5,https://x.com/rinigrace/status/1728225203669577755,,['Paltiwest'],1,Paltiwest
18,"@zahraamalias Makan siang gratis sbv program pemerintah yg menawarkan nutrisi memainkan peran penting dlm membantu anak"" yg mungkin mengalami kekurangan gizi. Namun,utk  benar"" menekan stunting, program ini perlu dikombinasikan dg upaya yg lebih luas dlm menyediakan akses ke makanan bergizi",1728764334460068046,2023-11-26 13:15:10+00:00,Adrian_susiloo,in,,0,0,0,0,https://x.com/Adrian_susiloo/status/1728764334460068046,,['zahraamalias'],1,zahraamalias
22,"@1973Suharjito @adri_7i program makan gratis kan kusus tuk anak sd, bukan buat yg udah tua kek lu..anak2 itu perlu makan bergizi dimasa pertumbuhan..",1729363635972321340,2023-11-28 04:56:35+00:00,DewiPutriku06,in,,0,0,0,0,https://x.com/DewiPutriku06/status/1729363635972321340,,"['1973Suharjito', 'adri_7i']",2,1973Suharjito
33,TKD Prabowo-Gibran Banten Turun Langsung Laksanakan Program Makan Siang Bergizi dan Susu Gratis https://t.co/VTEcqZkBFL,1729500974555783485,2023-11-28 14:02:19+00:00,Kabarpolitikcom,in,,0,0,0,0,https://x.com/Kabarpolitikcom/status/1729500974555783485,,[],0,
9,"program Makan Siang dan Susu Gratis bagi siswa dan ibu hamil semoga makanan nya bergizi 
#MakanSiangSusuGratis https://t.co/3IkxAt2uqe",1730060988261732435,2023-11-30 03:07:37+00:00,fridanurisya,in,,0,0,0,0,https://x.com/fridanurisya/status/1730060988261732435,https://pbs.twimg.com/media/GAJpTJBaIAA2AdL.jpg,[],0,
30,"Prabowo mengungkapkan program pemberian susu dan telor atau makanan bergizi tersebut sebagai upaya mengatasi masalah stunting dan angka kemiskinan dari akar masalahnya.
#MakanGratis
https://t.co/MAlyUIcfdX",1730510797925761535,2023-12-01 08:55:00+00:00,agejncy,in,,0,0,1,0,https://x.com/agejncy/status/1730510797925761535,,[],0,
3,"@GpFor2024 @99propaganda @alextham878 @bengkeldodo @P4P4B0W0_2024 @Minietweets_ @mpoklela7 @ignasbowo @Kimberley_2024 @Chaves1305 Yakin, semua mampu kasih makanan bergizi tinggi tiap hari agar anak2 kesehatan dan kecerdasannya ToP abis. 

Ntar pakai ahli gizi lho di program makan siang gratis. Tak asal kenyang. Tapi sehat cerdas ✌

Ini baru program riil. Ini baru satu.",1732663673230114991,2023-12-07 07:29:45+00:00,BANGSAygSUJUD,in,,1,1,0,0,https://x.com/BANGSAygSUJUD/status/1732663673230114991,,"['GpFor2024', '99propaganda', 'alextham878', 'bengkeldodo', 'P4P4B0W0_2024', 'Minietweets_', 'mpoklela7', 'ignasbowo', 'Kimberley_2024', 'Chaves1305']",10,GpFor2024
13,"Maaf nih, Bkn mksd utk merendahkan program Makan Siang+Susu Gratis atasi Stunting. Jika taraf hidup ekonomi para Ortu meningkat spt, Pekerjaan+Upah yg layak, Sekolah&amp;Jamkes gratis, Rumah ga Ngontrak,Maka para Orang tua dpt beri asupan makan bergizi pd anak2nya..to be continue..",1732961622619242614,2023-12-08 03:13:42+00:00,carlitovito180,in,,0,1,0,2,https://x.com/carlitovito180/status/1732961622619242614,,[],0,
26,"@Dennysiregar7 Program makan siang gratis sepertinya mengikuti prinsip kurangi potongan, tingkatkan kreativitasnya juga, nasi putih dan sosis memang tak tergantikan dalam menu bergizi rendah?",1733245148904161471,2023-12-08 22:00:20+00:00,AJavandalas,in,,0,0,0,1,https://x.com/AJavandalas/status/1733245148904161471,,['Dennysiregar7'],1,Dennysiregar7
7,@Bank_Joee_ @bengkeldodo @sobat_anies @PartaiSocmed @P4P4B0W0_2024 @Ndons_Back @99propaganda @AndreasSolusi @tijabar @IndraJPiliang @TyoSun3 @SujudAde Semoga dg program makan siang bergizi dan susu gratis tidak ada lagi orang2 bodoh lagi membodohkan 😊🤣😀,1734122729274744920,2023-12-11 08:07:31+00:00,BANGSAygSUJUD,in,,0,1,0,0,https://x.com/BANGSAygSUJUD/status/1734122729274744920,,"['Bank_Joee_', 'bengkeldodo', 'sobat_anies', 'PartaiSocmed', 'P4P4B0W0_2024', 'Ndons_Back', '99propaganda', 'AndreasSolusi', 'tijabar', 'IndraJPiliang', 'TyoSun3', 'SujudAde']",12,Bank_Joee_
29,Tentu program makan siang gratis bagi siswa dengan makanan-makanan bergizi #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1734544140611056104,2023-12-12 12:02:04+00:00,mercifulove,in,,0,1,0,0,https://x.com/mercifulove/status/1734544140611056104,,[],0,
16,@psi_id Aku dukung program makan siang gratis dari Prabowo-Gibran. Biar anak Indonesia terjamin dalam sehari dapet makanan bergizi,1736787655873187946,2023-12-18 16:36:59+00:00,sassyyosie,in,,0,0,0,0,https://x.com/sassyyosie/status/1736787655873187946,,['psi_id'],1,psi_id
4,"Program makan siang gratis dibedah dalam 2 menit sama Bang @hotradero 
Lagian yah makan gratis ini program yg absurd banget, dan gak akan bisa dilaksanakan. Kalo tetep dipaksaain yg ada cm jd bahan bancakan doang. Alih2 anak2 dapet makanan bergizi yg ada bakalan dpt makanan basi! https://t.co/Zuf7Ysv6GV",1737348400214094169,2023-12-20 05:45:11+00:00,ariefrasyad,in,,2,3,19,34,https://x.com/ariefrasyad/status/1737348400214094169,https://pbs.twimg.com/ext_tw_video_thumb/1737348354177413120/pu/img/NCl67wt0h8JBGw-O.jpg,['hotradero'],1,hotradero
12,@kompascom Program makan siang gratis dapat membantu mengurangi ketidaksetaraan sosial dengan memberikan akses yang sama terhadap makanan yang bergizi kepada mereka yang mungkin membutuhkan bantuan ekstra.,1738118901664534741,2023-12-22 08:46:53+00:00,05_maryanne,in,,0,0,0,0,https://x.com/05_maryanne/status/1738118901664534741,,['kompascom'],1,kompascom
24,"jujur program makan siang gratis ini gue setuju bgt sih, terutama buat anak SD yg butuh makanan sehat bergizi ya. karna ga semua anak dibekelin makan, banyaknya yg dikasih uang saku tapi pas istirahat belinya jajanan yg boro2 sehat kenyang aja engga",1738194413963378954,2023-12-22 13:46:57+00:00,ishikawamore,in,,0,1,0,0,https://x.com/ishikawamore/status/1738194413963378954,,[],0,
31,"@andre_rosiade Program konyol makan siang gratis. Untuk mendapatkan proyek.  Investasi apaan kek gitu. 
Kalau memang punya gagasan cukup  menstabilkan harga pokok  semua  warga2 bisa membeli  makan yg sehat menciptakan lapangan kerja. Semua org mendapatkan uang  buat mmbeli kebutuhan yg bergizi",1738591172174676088,2023-12-23 16:03:31+00:00,Syafridon8,in,,0,0,1,1,https://x.com/Syafridon8/status/1738591172174676088,,['andre_rosiade'],1,andre_rosiade
27,"@Razak60621134 @kikysaputrii Baru sadar tujuan Paslon 02 buat program makan siang gratis yang bergizi untuk anak sekolah itu guna mempersiapkan anak"" bangsa biar gedenya ga tolol kaya Razak ya guys 🙏",1738638280143630728,2023-12-23 19:10:42+00:00,orangsixpack,in,,0,3,0,61,https://x.com/orangsixpack/status/1738638280143630728,,"['Razak60621134', 'kikysaputrii']",2,Razak60621134
23,"@kompascom Mereka yang nyaris tidak pernah  lapar , akan sulit bayangkan dan rasakan,  kalau seseorang lagi lapar betulan.  
Rakyat miskin, tentu setuju program makan siang gratis anak sekolah. 
Karena negara harus jamin rakyat nya tidak lapar. 
Minimal dalam 1 hari ada makan yang bergizi.",1738844076466962654,2023-12-24 08:48:28+00:00,Gunto_Jaya9,in,,0,0,2,3,https://x.com/Gunto_Jaya9/status/1738844076466962654,,['kompascom'],1,kompascom
17,"@yusuf_dumdum Agak dongo sih klo pilih yg hanya 1 program demi makan gratis doang, klo di teliti 21 program itu bisa jd penghasilan yg uangnya dipakai beli makan siang yg lebih bergizi. Jd patut di retweet nih.",1739034045051482545,2023-12-24 21:23:20+00:00,Kata_baba_baim,in,,0,0,0,0,https://x.com/Kata_baba_baim/status/1739034045051482545,,['yusuf_dumdum'],1,yusuf_dumdum
6,"Program makan &amp; susu gratis, yang konon untuk mengatasi gizi buruk ini program pembodohan secara terstruktural, untuk mengatasi gizi buruk buka seluas-luasnya akses pekerjaan, sehingga semua keluarga ada penghasilan yg cukup untuk ngasi makan yg bergizi keluarganya
#NoAsamSulfat",1739113566811349248,2023-12-25 02:39:20+00:00,ebe_ganzo,in,,0,3,0,6,https://x.com/ebe_ganzo/status/1739113566811349248,,[],0,
14,"@PartaiSocmed Makanya program makan siang bergizi gratis buat anak sekolah itu bagus, biar otak juga ternutrisi dan tidak SOMPLAK seperti pendukung Wan Kentut",1740260503660982742,2023-12-28 06:36:51+00:00,NKRITetapDiHati,in,,0,0,0,0,https://x.com/NKRITetapDiHati/status/1740260503660982742,,['PartaiSocmed'],1,PartaiSocmed
