,full_text,id_str,created_at,username,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,image_url,mentions,mention_count,target
38,yang penting mbg (makan bergizi gratis),2048678976307200061,2026-04-27 08:21:45+00:00,AkbarGID,in,,0,0,0,0,https://x.com/AkbarGID/status/2048678976307200061,,[],0,
117,"Suplai 25 Dapur MBG di Jabodetabek, Omzet Pedagang Buah di Pasar Kramat Jati Meroket

Jakarta - Gandi Fanani, salah satu pedagang buah di Pasar Kramat Jati, Jakarta Timur, merasakan peningkatan penjualan sejak kehadiran program Makan Bergizi Gratis (MBG) pada awal tahun 2025. https://t.co/AqCyZY9FCW",2048687297881878799,2026-04-27 08:54:49+00:00,RadioElshinta,in,,0,0,0,1,https://x.com/RadioElshinta/status/2048687297881878799,https://pbs.twimg.com/amplify_video_thumb/2048687218676613120/img/KZVisaAdZCUbsPri.jpg,[],0,
24,"Program Makan Bergizi Gratis (MBG) turut mendorong peningkatan permintaan bahan pangan lokal.

#pemerintah #program #mbg #indonesia https://t.co/Brx0MTZXtr",2048689019454996486,2026-04-27 09:01:39+00:00,RadioIdolaSMG,in,,0,1,0,1,https://x.com/RadioIdolaSMG/status/2048689019454996486,https://pbs.twimg.com/amplify_video_thumb/2048688922084220928/img/-zE-j612u_HAGaY2.jpg,[],0,
32,"Polres Tabalong Bagikan Makan Bergizi Gratis, Wujud Nyata Kepedulian untuk Generasi Muda

Polres Tabalong melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) Sebagai Wujud kepedulian terhadap kesehatan generasi muda dengan mendistribusikan https://t.co/5xvpAc3VZJ",2048697195130704137,2026-04-27 09:34:08+00:00,im_utuhslebew,in,,0,1,0,0,https://x.com/im_utuhslebew/status/2048697195130704137,https://pbs.twimg.com/media/HG5vOapaAAA57O1.jpg,[],0,
45,"Program Makan Bergizi Gratis bukan hanya soal kuantitas, tapi kualitas yang utama. Endipat Wijaya turun langsung ke Batam untuk memastikan operasional Dapur Bergizi berjalan sesuai standar higienis dan nutrisi yang telah ditetapkan. https://t.co/1xCWsxlxkz",2048709926219100299,2026-04-27 10:24:44+00:00,Arziky28067,in,,0,0,0,1,https://x.com/Arziky28067/status/2048709926219100299,https://pbs.twimg.com/media/HG560XwboAAS2dI.jpg,[],0,
49,"Data akurat, program tepat sasaran.
Bersama, kita perkuat sinergi untuk keberhasilan Program Makan Bergizi Gratis.

#DataAkurat #Sinergi #MakanBergiziGratis #yönetimistifa https://t.co/cjU1VPv6n4",2048711030168248766,2026-04-27 10:29:07+00:00,Valenti54333161,in,,0,0,0,1,https://x.com/Valenti54333161/status/2048711030168248766,https://pbs.twimg.com/media/HG570yBaMAEsv1A.jpg,[],0,
41,"Program Makan Bergizi Gratis (MBG) mengubah nasib Daniel Rio Ananta, mantan kernet buah lepas di Surakarta, menjadi juru masak berpenghasilan tetap di SPPG Manahan.

Setelah menemukan lowongan melalui media sosial, Daniel memulai karier sebagai petugas kebersihan, lalu naik https://t.co/GKRuinanzR",2048717095739805874,2026-04-27 10:53:13+00:00,antaranews,in,,0,0,1,2,https://x.com/antaranews/status/2048717095739805874,https://pbs.twimg.com/ext_tw_video_thumb/2048716769746186240/pu/img/4lWCMX9D1TAW5uPe.jpg,[],0,
204,"Dukung Makan Bergizi Gratis 🇮🇩
Anak sehat hari ini, masa depan bangsa lebih kuat.

Investasi terbaik untuk generasi emas.

#MBG #GiziAnak #GenerasiEmas #UntukIndonesia https://t.co/R1YxzvI6bf",2048724404855824423,2026-04-27 11:22:16+00:00,windawardani99,in,,0,0,0,1,https://x.com/windawardani99/status/2048724404855824423,https://pbs.twimg.com/ext_tw_video_thumb/2048724365827833856/pu/img/uI-dv97ibo0zqh1H.jpg,[],0,
115,"@UJANGgrimis Hmmm, makan seafood sih karena hidup di laut. Kalau hidupnya hidup jokowi itu termasuk makan bergizi gratis",2048731474896310616,2026-04-27 11:50:21+00:00,MukaPakKusir,in,,0,0,0,0,https://x.com/MukaPakKusir/status/2048731474896310616,,['UJANGgrimis'],1,UJANGgrimis
103,"Prabowo evaluasi program makan bergizi gratis agar lebih tepat sasaran 
Fokus MBG diperjelas https://t.co/hQvv2nWAnC",2048732271725940778,2026-04-27 11:53:31+00:00,citrakiran22,in,,0,0,0,1,https://x.com/citrakiran22/status/2048732271725940778,https://pbs.twimg.com/ext_tw_video_thumb/2048732166457294848/pu/img/iYaochKqmncoyeJO.jpg,[],0,
203,"Pemerintah melakukan evaluasi menyeluruh untuk memastikan Program Makan Bergizi Gratis tepat sasaran dan lebih efektif.
Fokus MBG diperjelas https://t.co/xmLfQ1dbbc",2048732845678756045,2026-04-27 11:55:48+00:00,citrakiran22,in,,0,0,0,1,https://x.com/citrakiran22/status/2048732845678756045,https://pbs.twimg.com/media/HG6PqpoakAArpaT.jpg,[],0,
189,"1. Kebijakan Prabowo: Gas Pol Makan Bergizi &amp; Infrastruktur
Di 2026 ini, Pak Prabowo emang lagi kenceng-kencengnya ngejalankan Program Makan Bergizi Gratis. Targetnya nggak main-main, mau nyentuh puluhan juta anak secara bertahap. Masalahnya, program ini butuh duit gede banget.",2048737276126015635,2026-04-27 12:13:24+00:00,Taufiqkardians1,in,,0,1,0,0,https://x.com/Taufiqkardians1/status/2048737276126015635,,[],0,
161,"Menteri Koordinator Bidang Pemberdayaan Masyarakat Abdul Muhaimin Iskandar mengatakan bahwa Program MBG merupakan salah satu program prioritas pemerintah yang paling berdampak bagi masyarakat luas.

""Yang paling berdampak tentu Program Makan Bergizi Gratis,"" kata Menko Muhaimin https://t.co/CxQ5IfbxYy",2048740513931481417,2026-04-27 12:26:16+00:00,antaranews,in,,1,8,1,1,https://x.com/antaranews/status/2048740513931481417,https://pbs.twimg.com/media/HG6WovVbIAAqjC9.jpg,[],0,
168,"Dukungan masyarakat sangat diperlukan agar program Makan Bergizi Gratis berjalan optimal. Melalui Fokus MBG diperjelas, pelaksanaan program dapat lebih terarah, transparan, dan memberikan manfaat nyata bagi penerima. https://t.co/YI4Qp0saGx",2048740924277264838,2026-04-27 12:27:54+00:00,kellytiemikino,in,,0,0,0,1,https://x.com/kellytiemikino/status/2048740924277264838,https://pbs.twimg.com/media/HG6W2OLb0AAtqdO.jpg,[],0,
179,"Program Makan Bergizi Gratis (MBG) turut mendorong peningkatan ekonomi pedagang di Pasar Kramat Jati, Jakarta Timur, dengan naiknya permintaan buah untuk kebutuhan dapur MBG di wilayah Jabodetabek. 

Salah satu pedagang, Gandi Fanani, mengaku tokonya kini menyuplai buah ke 25 https://t.co/trfu6aUKwI",2048741110219219197,2026-04-27 12:28:39+00:00,antaranews,in,,0,0,1,2,https://x.com/antaranews/status/2048741110219219197,https://pbs.twimg.com/ext_tw_video_thumb/2048739974456184832/pu/img/yUX6uWk_8q2sIQgA.jpg,[],0,
185,@liaasister Ada saja ya akalnya orang yg makan duit bergizi gratis,2048745255542116656,2026-04-27 12:45:07+00:00,sobatkadrun,in,,0,0,0,1,https://x.com/sobatkadrun/status/2048745255542116656,,['liaasister'],1,liaasister
165,"Baca di sini: https://t.co/eMNic4EdGu

Mobil pengangkut program Makanan Bergizi Gratis (MBG) menabrak tiga rumah warga di Jalan Raya Desa Donomulyo, Malang, setelah hilang kendali pada Senin (27/4/2026). Polisi memastikan tidak ada korban jiwa dalam kecelakaan tersebut, namun https://t.co/yCjVTZUVmv",2048754418519322877,2026-04-27 13:21:32+00:00,kompascom,in,,0,2,0,1,https://x.com/kompascom/status/2048754418519322877,https://pbs.twimg.com/media/HG6i4wJaMAALXvp.jpg,[],0,
147,"Rp1,2T cuma buat aplikasi absensi MBG? 🤯
Proyek IT Makan Bergizi Gratis disorot karena anggarannya dinilai terlalu besar. Pemerintah bilang sistem SIPGN + IoT dibutuhkan agar distribusi tepat sasaran dan cegah penyalahgunaan.

#MBG #Viral #Indonesia https://t.co/5PMexkY99L",2048761343554301983,2026-04-27 13:49:03+00:00,CapitalInsight_,in,,1,0,0,2,https://x.com/CapitalInsight_/status/2048761343554301983,https://pbs.twimg.com/media/HG6plE-bkAAdgRi.jpg,[],0,
17,"Makan Basi Gratis!!!

Ga usah pemerintah... 
Di mana2 klo makanan udh basi jangankan dikasih2 gratis, dibuang klo perlu..

Ini jelas2 anggaran, duit rakyat, tujuannya bergizi..  ternyata basi.
Untung sekolah2 skrg lbh teliti..

Kalo ga, keracunan massal lagi...

Sampai kapan ini? https://t.co/RIa37wcGVM",2048771994779558216,2026-04-27 14:31:22+00:00,Jelli_cent,in,,0,0,6,10,https://x.com/Jelli_cent/status/2048771994779558216,https://pbs.twimg.com/ext_tw_video_thumb/2048771943470645248/pu/img/3NC8GAFR19FD6XG9.jpg,[],0,
104,"Masa Depan Generasi Muda lagi trending, katanya cerah sama program pemerintah. Tapi realitanya? Anak muda sekarang lebih sibuk jadi zombie scroll X daripada bangun negara. 

Program makan bergizi gratis bagus, tapi besok generasi kita yang bayar hutangnya. Siapa yang bikin masa",2048788563366715519,2026-04-27 15:37:12+00:00,butoable,in,,0,1,1,3,https://x.com/butoable/status/2048788563366715519,,[],0,
178,"Gizi tercukupi, kualitas diawasi ketat, distribusi dipantau secara digital, dan ekonomi lapisan paling bawah ikut terangkat! Program Makan Bergizi Gratis adalah paket lengkap untuk masa depan. 
#MakanBergiziGratis #MBG https://t.co/7PDABNmXY3",2048825853740752961,2026-04-27 18:05:23+00:00,TasyaFahira18,in,,0,0,0,1,https://x.com/TasyaFahira18/status/2048825853740752961,https://pbs.twimg.com/media/HG7kQMJbkAAU9Bv.jpg,[],0,
90,"@Indra77Sahaja @_BangFu Basi
Yg jelas kalo kita komplen bakal ditanggepin, dan ga ada tu mangkas duid pendidikan demi makan (yg katanya) bergizi gratis, orang mereka juga berpendidikan 🤭",2048863265850319055,2026-04-27 20:34:03+00:00,I_am_bystander_,in,,0,0,0,2,https://x.com/I_am_bystander_/status/2048863265850319055,,"['Indra77Sahaja', '_BangFu']",2,Indra77Sahaja
163,"Makan bergizi gratis dirombak Presiden Prabowo 
Fokus MBG diperjelas https://t.co/IuYvHS5Eyz",2048877580749791330,2026-04-27 21:30:56+00:00,changoleona3011,in,,0,1,0,1,https://x.com/changoleona3011/status/2048877580749791330,https://pbs.twimg.com/ext_tw_video_thumb/2048877544628531200/pu/img/LcqVUQB7-xGyq4C2.jpg,[],0,
120,"Bukan lagi sekadar pembagian luas, kini Fokus MBG diperjelas! Pemerintah melakukan evaluasi menyeluruh agar Program Makan Bergizi Gratis memprioritaskan anak-anak yang kurang gizi dan berisiko stunting. Mari dukung langkah ini agar manfaatnya benar-benar tepat sasaran!
 #MBG https://t.co/lOqYOcpJwI",2048930450106896443,2026-04-28 01:01:01+00:00,Perjuangan52435,in,,0,0,0,1,https://x.com/Perjuangan52435/status/2048930450106896443,https://pbs.twimg.com/media/HG9DYWZbgAAR3FF.jpg,[],0,
10,Menteri Koordinator Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar atau Cak Imin mengatakan Program Makan Bergizi Gratis (MBG) menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem. Hal itu dia ungkapkan usai rapat Evaluasi… https://t.co/nfk2mTClRU https://t.co/cTMfn1uzZ1,2048933363046867020,2026-04-28 01:12:35+00:00,Bisniscom,in,,2,21,4,3,https://x.com/Bisniscom/status/2048933363046867020,https://pbs.twimg.com/media/HG9GCT_bYAAs-lM.jpg,[],0,
107,"KABAR duka datang dari Kabupaten Cianjur, Jawa Barat, setelah seorang balita berinisial MAB (2) disebut meninggal dunia usai menyantap menu Makan Bergizi Gratis (MBG). https://t.co/oPviAI4XyU",2048944221483348082,2026-04-28 01:55:44+00:00,bagindo_kopi,in,,0,1,1,2,https://x.com/bagindo_kopi/status/2048944221483348082,https://pbs.twimg.com/media/HG9P6IJa8AAlwrp.jpg,[],0,
195,"Program Makan Bergizi Gratis (MBG) tidak hanya berperan dalam meningkatkan asupan gizi masyarakat, tetapi mendorong terbentuknya rantai pasok pasar lokal berbasis komunitas. Seperti di Kelurahan Punden, Kabupaten Blora, Jawa Tengah, budidaya lele yg dikelola koperasi warga kini https://t.co/pF9G9DIt3M",2048947959790961106,2026-04-28 02:10:35+00:00,FirzaHusain,in,,1,1,5,7,https://x.com/FirzaHusain/status/2048947959790961106,https://pbs.twimg.com/ext_tw_video_thumb/2048947885849587712/pu/img/7dvcoHPt_UOr4Bvo.jpg,[],0,
58,"Pemerintah terus mengevaluasi dan meningkatkan kualitas layanan Program Makan Bergizi Gratis.

#MakanBergiziGratis
#ProgramMBG
#TataKelola
#KeamananPangan
#Akuntabel https://t.co/xCfbxokmNb",2048951245281644657,2026-04-28 02:23:39+00:00,CekFakta73,in,,0,0,0,3,https://x.com/CekFakta73/status/2048951245281644657,https://pbs.twimg.com/media/HG9WTI-asAAqZgd.jpg,[],0,
133,"Pemerintah terus mengevaluasi dan meningkatkan kualitas layanan Program Makan Bergizi Gratis.

#MakanBergiziGratis
#ProgramMBG
#TataKelola
#KeamananPangan
#Akuntabel https://t.co/OzRmkxzdlw",2048951394187788638,2026-04-28 02:24:14+00:00,CekFakta73,in,,0,0,0,3,https://x.com/CekFakta73/status/2048951394187788638,https://pbs.twimg.com/ext_tw_video_thumb/2048951361602211840/pu/img/4ziD120a0gyqL2nu.jpg,[],0,
8,Menteri Koordinator Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar atau Cak Imin mengatakan Program Makan Bergizi Gratis (MBG) menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem. Hal itu dia ungkapkan usai rapat Evaluasi… https://t.co/S0VNtyeQr6 https://t.co/Akitm6jIiW,2048955254499352805,2026-04-28 02:39:35+00:00,Bisniscom,in,,0,2,0,0,https://x.com/Bisniscom/status/2048955254499352805,https://pbs.twimg.com/media/HG9Z8kXacAAbtpG.jpg,[],0,
132,"Lihat senyum anak² ini saat menerima bantuan makanan bergizi dari program MBG.
BGN trs berupaya agar distribusi Makanan Bergizi Gratis tepat sasaran ke penduduk miskin &amp; daerah rawan pangan.
Tiap piring makanan yg terdistribusi adlh harapan baru utk masa depan yg lebih sehat. https://t.co/SwMcVg6yIM",2048967715940188457,2026-04-28 03:29:06+00:00,neng6mei,in,,0,0,0,1,https://x.com/neng6mei/status/2048967715940188457,https://pbs.twimg.com/media/HG9lRhjbcAAMW8r.jpg,[],0,
194,"Andai saja CEO embegeh itu lebih memprioritaskan pendidikan seperti mas Pram ini, daripada makan siang bergizi gratis ( tapi bnyk tidak bergizinya, dan tidak gratis juga karena itu duit pajak rakyat ) yg berakhir di jamban. https://t.co/w9iYKpbl9E",2048970428014907443,2026-04-28 03:39:52+00:00,Inie_UtyCute,in,,0,10,19,23,https://x.com/Inie_UtyCute/status/2048970428014907443,https://pbs.twimg.com/ext_tw_video_thumb/2048970392547860480/pu/img/Eav_k4ep3vvAc3z9.jpg,[],0,
18,"Sobatkom, Program Makan Bergizi Gratis (MBG) bukan hanya tentang pemenuhan gizi, tetapi juga tentang membangun ekosistem yang berkelanjutan. https://t.co/jzvtjVlPQU",2048981050525905330,2026-04-28 04:22:05+00:00,kemkomdigi,in,,0,14,1,1,https://x.com/kemkomdigi/status/2048981050525905330,https://pbs.twimg.com/media/HG9xZ0VboAAfqDm.jpg,[],0,
85,Pemerintah menghentikan sementara operasional 1.700 Satuan Pelayanan Pemenuhan Gizi (SPPG) setelah ditemukan adanya pengurangan porsi dalam pelaksanaan Program Makan Bergizi Gratis. Langkah ini diambil sebagai bentuk evaluasi dan penegakan standar guna memastikan kualitas serta https://t.co/Q2gaez6aZy,2048990592559116381,2026-04-28 05:00:00+00:00,idx_channel,in,,1,0,1,4,https://x.com/idx_channel/status/2048990592559116381,https://pbs.twimg.com/amplify_video_thumb/2048955951949156352/img/FKubyXmerEgfggue.jpg,[],0,
176,"Apa alasannya makan siang gratis di China efektif sedangkan makan siang gratis di Indonesia masih terbilang belum efektif? 

Apakah karena kita baru menjalankan program ini atau karena hal lain?
Bukan, tapi lebih karena Indonesia tidak tau diri.

Coba lihat berapa APBN nya China? https://t.co/JdsPYsWyfl",2048992219957531051,2026-04-28 05:06:28+00:00,KapudS640,in,,36,141,837,2382,https://x.com/KapudS640/status/2048992219957531051,https://pbs.twimg.com/media/HG97hq_bEAABKu2.jpg,[],0,
167,"Program Makan Bergizi Gratis (MBG) berdampak positif bagi gizi siswa, namun memicu keprihatinan terkait beban kerja guru dan ketimpangan gaji. Guru seringkali harus mengawasi distribusi makan, bahkan ada laporan gaji honorer jauh di bawah staf pendukung program. Di Jakarta, https://t.co/iCjaoJSh5Z",2048999139904745942,2026-04-28 05:33:58+00:00,wartadewan,in,,0,1,0,2,https://x.com/wartadewan/status/2048999139904745942,https://pbs.twimg.com/amplify_video_thumb/2048999060653445120/img/k9_XlioMsD9-OWyg.jpg,[],0,
83,"@mraffag @_nxttou @Bebel477884 @dokyeomiso @yappingfess APBN 2026, total anggaran pendidikan mencapai sekitar Rp769 triliun (masih memenuhi amanat 20% APBN). Dari jumlah tersebut, porsi yang cukup besar dialokasikan ke Badan Gizi Nasional (BGN) untuk menjalankan Program Makan Bergizi Gratis (MBG), yaitu sekitar Rp223,5 triliun",2049010568909250872,2026-04-28 06:19:23+00:00,AkmalIbadah,in,,0,2,0,2,https://x.com/AkmalIbadah/status/2049010568909250872,,"['mraffag', '_nxttou', 'Bebel477884', 'dokyeomiso', 'yappingfess']",5,mraffag
87,"Bagaimana jika program ""Makan bergizi Gratis"" justru menciptakan wabah yang mengubah anak-anak sekolah menjadi pemangsa manusia? 🧟‍♂️🍛

kami sedang menggarap film pendek  berjudul ""Jam Makan Siang"". Sebuah cerita tentang kebijakan yang dipaksakan, anggaran yang dipotong,  dan~",2049015357323780381,2026-04-28 06:38:24+00:00,ipiiiiiiiiiiiin,in,,1,1,2,7,https://x.com/ipiiiiiiiiiiiin/status/2049015357323780381,,[],0,
127,"Pemerintah memperkuat implementasi program Makan Bergizi Gratis melalui integrasi sistem digital guna memastikan ketepatan sasaran, efisiensi distribusi, dan transparansi end-to-end
#MBG #Anak #Prabowo #BGN #Dadan https://t.co/PPhc2uZUIE",2049017616602452209,2026-04-28 06:47:23+00:00,benteng_pertiwi,in,,0,5,0,5,https://x.com/benteng_pertiwi/status/2049017616602452209,https://pbs.twimg.com/media/HG-Sp-0aIAAJNag.jpg,[],0,
135,"Pemerintah memperkuat implementasi program Makan Bergizi Gratis melalui integrasi sistem digital guna memastikan ketepatan sasaran, efisiensi distribusi, dan transparansi end-to-end
#MBG #Anak #Prabowo #BGN #Dadan https://t.co/L1SM4UTcSf",2049017648592339072,2026-04-28 06:47:30+00:00,benteng_pertiwi,in,,0,5,0,5,https://x.com/benteng_pertiwi/status/2049017648592339072,https://pbs.twimg.com/media/HG-SsFUaAAApLwR.jpg,[],0,
215,"Personel Babinsa jajaran Kodim 1420/Sidrap melaksanakan kegiatan pendampingan penyaluran program Makan Bergizi Gratis di wilayah Kabupaten Sidrap, Selasa (28/04/2026). https://t.co/Xqddx9fNgb",2049047253361524752,2026-04-28 08:45:09+00:00,1420_sidrap,in,,0,0,0,1,https://x.com/1420_sidrap/status/2049047253361524752,https://pbs.twimg.com/media/HG-tnZdb0AASmSV.jpg,[],0,
212,"MBG Harus Tepat Sasaran

Wakil Gubernur Banten Achmad Dimyati Natakusumah menegaskan Program Makan Bergizi Gratis (MBG) harus dijalankan dengan orientasi sosial.

Fokusnya jelas.
Program ini untuk pemenuhan gizi masyarakat, bukan untuk kepentingan bisnis.

Hal yang perlu dijaga: https://t.co/pWjV7G1Mgn",2049066508064784698,2026-04-28 10:01:39+00:00,banten_pemprov,in,,0,0,0,1,https://x.com/banten_pemprov/status/2049066508064784698,https://pbs.twimg.com/media/HG-_IMsaYAApD5v.jpg,[],0,
0,"Sebelumnya, MBG sempat dijalankan hingga 6 hari di sejumlah daerah, lalu diseragamkan menjadi 5 hari mengikuti hari sekolah. Kini kembali disesuaikan menjadi 4 hari, dengan pertimbangan efektivitas distribusi serta efisiensi anggaran negara.

#MBG #MakanBergiziGratis #APBN",2049068777061695546,2026-04-28 10:10:40+00:00,DiskursusNet,in,,0,0,0,0,https://x.com/DiskursusNet/status/2049068777061695546,,[],0,
5,"Program Makan Bergizi Gratis (MBG) kini disesuaikan menjadi 4 hari dalam seminggu. Kebijakan ini merupakan bagian dari penajaman anggaran agar program tetap berjalan, namun lebih efisien dan terukur. https://t.co/MrArcARYTN",2049068774549315765,2026-04-28 10:10:40+00:00,DiskursusNet,in,,0,1,0,0,https://x.com/DiskursusNet/status/2049068774549315765,https://pbs.twimg.com/media/HG_BHyTaYAA0yOM.jpg,[],0,
56,"Program Makan Bergizi Gratis ini ironis.

Anggaran besar, niatnya bantu yang paling membutuhkan…
tapi yang kenyang malah yang bukan yang membutuhkan.

Menurut riset @BhimaYudhistira program ini dari awal belum matang.
Dan sekarang makin kelihatan: implementasinya melenceng. https://t.co/WU2Rt2FiJU",2049078275037925635,2026-04-28 10:48:25+00:00,bangherwin,in,,1,8,76,96,https://x.com/bangherwin/status/2049078275037925635,https://pbs.twimg.com/amplify_video_thumb/2049078080833245184/img/KMhHS3FFSojPeUY4.jpg,['BhimaYudhistira'],1,BhimaYudhistira
80,"Program Makan Bergizi Gratis di SMAN 3 Kota Tegal kembali berjalan setelah sempat terhenti selama satu bulan. Melalui SPPG Polri 2 Kejambon Kota Tegal, sebanyak 795 siswa kembali menerima asupan makanan bergizi pada penyaluran perdana program tersebut.🎥Han https://t.co/4UHh6mzhzT",2049084963958526449,2026-04-28 11:15:00+00:00,RadioElshinta,in,,0,0,1,3,https://x.com/RadioElshinta/status/2049084963958526449,https://pbs.twimg.com/amplify_video_thumb/2049062157803991040/img/79zrqtbE2BXxw2wW.jpg,[],0,
186,"@prabowo Karena itu #PemerintahSiapDebat di ruang2 publik: dari tema makan bergizi gratis, ketimpangan sosial, sekolah rakyat hingga geopolitik dll https://t.co/I0VHS9w0Pj",2049089913413644486,2026-04-28 11:34:40+00:00,budimandjatmiko,in,,2,263,210,229,https://x.com/budimandjatmiko/status/2049089913413644486,https://pbs.twimg.com/ext_tw_video_thumb/2049089886448431106/pu/img/OfjLQhySev1XVw2u.jpg,['prabowo'],1,prabowo
94,"@AraituLaki @_Jalan_Pejuang_ ....ya sudah, kalau prioritas berhemat maka hentikan saja program beranggaran besar

jika prioritas untuk pemenuhan gizi, ya mana cukup bergizi jika hanya diberi makan 4 kali per minggu, padahal dalam sehari butuh makan 3 kali sehari",2049094524203565186,2026-04-28 11:52:59+00:00,KangHendro2,in,,0,0,0,2,https://x.com/KangHendro2/status/2049094524203565186,,"['AraituLaki', '_Jalan_Pejuang_']",2,AraituLaki
52,"Setiap hari jam 17 wib (Umum)
Santunan Anak Yatim tiap hari
Gratis Makan Bergizi 
Rumah Yatim Hafiz 

Open Donatur
BCA KCU Kalimalang
Norek: 230 317 1746
A/N: Trisno/Sri Utami

Instagram:
https://t.co/u12kogD014… https://t.co/qXfo3nz7T0",2049100798593057061,2026-04-28 12:17:55+00:00,TrisnoPasuruan,in,,0,0,0,1,https://x.com/TrisnoPasuruan/status/2049100798593057061,https://pbs.twimg.com/ext_tw_video_thumb/2049100737926594561/pu/img/rVRJo5rsiF0w-WPZ.jpg,[],0,
166,"Innalillahi wa inna ilaihi rojiun

Kabar duka datang dari Kabupaten Cianjur setelah seorang balita berinisial MAB (2) dilaporkan meninggal dunia usai mengonsumsi menu Makan Bergizi Gratis (MBG).

Korban merupakan satu dari 63 warga Kecamatan Leles yang mengalami keracunan massal https://t.co/uMOESPUXi4",2049115075735417282,2026-04-28 13:14:39+00:00,MurtadhaOne1,in,,3,63,75,96,https://x.com/MurtadhaOne1/status/2049115075735417282,https://pbs.twimg.com/media/HG_rPx3asAA_86q.jpg,[],0,
169,"@aku_NKR1 @ctan666 Buzzer MBG..Program yg habisin APBN hny utk sekali makan itupun jauuuh dr yg lu katakan bergizi tinggi. Air rasa susu, buah sepotong, paha ayam, ca sayuran, semangkuk kecil nasi...lu pikir bisa penuhi gizinya?! Smtr ayah dPHK sebabkan ayah ibu n kakakny lapar drmh. Are u happy?",2049133367250370814,2026-04-28 14:27:20+00:00,wahyu_djanti88,in,,0,0,3,9,https://x.com/wahyu_djanti88/status/2049133367250370814,,"['aku_NKR1', 'ctan666']",2,aku_NKR1
2,"Dunia kini menoleh ke Indonesia. Sebuah pencapaian membanggakan bagi Badan Gizi Nasional (BGN), di mana negara-negara ASEAN kini resmi menjadikan program Makan Bergizi Gratis (MBG) Indonesia sebagai model percontohan tingkat regional.
#jagaindonesia #jagagizianakindonesia https://t.co/GW7HHlxlXG",2049153469161054250,2026-04-28 15:47:13+00:00,SuaraRI80,in,,0,0,0,1,https://x.com/SuaraRI80/status/2049153469161054250,https://pbs.twimg.com/media/HHAONy7bkAAOfTo.jpg,[],0,
11,"""MBG 25 Tahun? 🍱🇮🇩 Program Gizi Diminta Berlanjut Lintas Pemerintahan 🚀""

Asosiasi Pengusaha dan Pengelola Dapur (Makan Bergizi Gratis APPMBGI) mendorong agar program Makan Bergizi Gratis (MBG) bisa berjalan hingga 25 tahun ke depan. https://t.co/otMyiPLoPr",2049170178227712251,2026-04-28 16:53:36+00:00,BorobudurNews_,in,,0,0,1,0,https://x.com/BorobudurNews_/status/2049170178227712251,https://pbs.twimg.com/media/HHAdZ6lbUAAy2UJ.jpg,[],0,
21,"PRABOWO BERHALUSINASI SOAL MBG

Pernyataan Prabowo yang mengklaim program Makan Bergizi Gratis (MBG) Indonesia jauh lebih unggul daripada program serupa di Jepang dan Eropa sungguh mencengangkan. Dengan menyebut distribusi 4,5 miliar porsi dan tingkat keracunan hanya 0,0006%,",2049258600703709255,2026-04-28 22:44:58+00:00,anneserlo,in,,0,2,1,1,https://x.com/anneserlo/status/2049258600703709255,,[],0,
96,"Perut kenyang, prestasi datang! Lewat Program Makan Bergizi Gratis (MBG), kebutuhan nutrisi anak-anak terpenuhi dengan baik. 
#MBG #GiziBaikGenerasiSehat #PendidikanBerkualitas https://t.co/4rbjuuCqbY",2049276885016945078,2026-04-28 23:57:37+00:00,olieverra,in,,0,6,1,4,https://x.com/olieverra/status/2049276885016945078,https://pbs.twimg.com/media/HHB-d6FawAAbVDB.jpg,[],0,
74,Program Makan Bergizi Gratis (MBG) https://t.co/BZgoXfCYR4,2049312898900750681,2026-04-29 02:20:44+00:00,Saganewsid,in,,0,0,0,1,https://x.com/Saganewsid/status/2049312898900750681,https://pbs.twimg.com/media/HHCfNHBa8AAq0mO.jpg,[],0,
43,"Di Papua, MBG bukan sekadar makan siang gratis. Program ini bikin semangat sekolah naik, siswa makin rajin datang, dan mimpi anak-anak makin dekat digapai. Perut kenyang, semangat terbang. https://t.co/eSUhCztNQP",2049321304466342121,2026-04-29 02:54:08+00:00,cthia12394781,in,,0,0,0,0,https://x.com/cthia12394781/status/2049321304466342121,https://pbs.twimg.com/media/HHCm3T2bMAAM8iP.jpg,[],0,
155,"Program Makan Bergizi Gratis (MBG) terbukti membawa dampak nyata! 
​Di pesisir Danau Sentani, Papua, kehadiran program ini bikin para siswa makin semangat berangkat ke sekolah. Gak cuma soal nutrisi, tapi juga memicu motivasi belajar demi meraih cita-cita. https://t.co/BkziIEeNm6",2049323132197224917,2026-04-29 03:01:23+00:00,alief_abe,in,,0,0,0,0,https://x.com/alief_abe/status/2049323132197224917,https://pbs.twimg.com/media/HHCohMfbAAE8kbt.jpg,[],0,
